year,sample_size,wage,at_cap,union_wage,nonunion_wage,union_wage_premium_raw,union_wage_premium_adjusted,facet
1996,117448,13.1061429977417,0.0141085097566246,16.324918746948242,12.55393409729004,0.3003827035427093,0.2188859581947326,all wage and salary workers
1997,119552,13.606158256530762,0.016666829586029,16.95714569091797,13.043376922607422,0.3000579476356506,0.2182384133338928,all wage and salary workers
1998,118889,14.217503547668455,0.0063381739892065,17.434764862060547,13.689599990844728,0.2735773921012878,0.2136074602603912,all wage and salary workers
1999,114439,14.974885940551758,0.0074463663622736,18.238605499267575,14.43868637084961,0.2631762325763702,0.2087100148200988,all wage and salary workers
2000,112154,15.64639377593994,0.0085239177569746,18.626785278320316,15.16817569732666,0.228017508983612,0.1915240436792373,all wage and salary workers
2001,117474,16.553234100341797,0.0099678104743361,19.45644187927246,16.088838577270508,0.2093130201101303,0.1914829611778259,all wage and salary workers
2002,127245,17.062339782714844,0.0112488446757197,20.136552810668945,16.580121994018555,0.214499682188034,0.1896561980247497,all wage and salary workers
2003,121990,17.510738372802734,0.0119978226721286,20.77099227905273,17.005634307861328,0.2214182615280151,0.1913045048713684,all wage and salary workers
2004,120592,17.980926513671875,0.0131976120173931,21.633190155029297,17.43315887451172,0.2409219890832901,0.1795510798692703,all wage and salary workers
2005,122710,18.542238235473636,0.0145510882139205,22.047435760498047,18.02311515808105,0.2232866287231445,0.1763312071561813,all wage and salary workers
2006,122180,19.146053314208984,0.0163324531167745,22.57872200012207,18.652496337890625,0.2104933112859726,0.1687847673892974,all wage and salary workers
2007,122493,19.784500122070316,0.0180365722626447,23.3809871673584,19.2615909576416,0.2138658314943313,0.1701999902725219,all wage and salary workers
2008,121114,20.75271797180176,0.0209442134946584,24.195674896240234,20.237913131713867,0.1955617517232895,0.1703215539455413,all wage and salary workers
2009,118091,21.0881462097168,0.0222726576030254,24.71990966796875,20.541635513305664,0.2034051418304443,0.1599054038524627,all wage and salary workers
2010,111900,21.331689834594727,0.0238791033625602,25.47345924377441,20.73228073120117,0.2286858111619949,0.1679266542196273,all wage and salary workers
2011,109205,21.71047019958496,0.0250345990061759,25.8713493347168,21.122404098510746,0.224829763174057,0.1686038523912429,all wage and salary workers
2012,110557,22.209312438964844,0.02750214189291,26.23096466064453,21.66646957397461,0.210670918226242,0.1611403673887252,all wage and salary workers
2013,107116,22.665000915527344,0.0300081074237823,26.807374954223636,22.11158943176269,0.2123676091432571,0.165655106306076,all wage and salary workers
2014,105725,23.149457931518555,0.0313314832746982,27.114952087402344,22.620939254760746,0.198666051030159,0.1644271463155746,all wage and salary workers
2015,101304,24.148557662963867,0.03577845916152,28.041099548339844,23.62795639038086,0.1867763400077819,0.1498832553625106,all wage and salary workers
2016,102754,24.9896240234375,0.0386998541653156,28.738012313842773,24.501501083374023,0.1729082316160202,0.1711091846227646,all wage and salary workers
2017,101522,25.726377487182617,0.0410387367010116,29.704002380371094,25.21196937561035,0.1781706511974334,0.1629467904567718,all wage and salary workers
2018,98483,26.95543670654297,0.0465359911322593,30.50044822692871,26.503177642822266,0.1508223116397857,0.1614560782909393,all wage and salary workers
2019,94818,28.09586906433105,0.0507127903401851,31.70222282409668,27.648048400878903,0.1466351002454757,0.1429007798433303,all wage and salary workers
2020,85156,30.576025009155277,0.060054212808609,33.278099060058594,30.222864151000977,0.1010901853442192,0.1245133206248283,all wage and salary workers
2021,83758,31.97390365600586,0.0658158361911773,34.49653625488281,31.66047096252441,0.0895774811506271,0.1022370979189872,all wage and salary workers
2022,83761,34.11974334716797,0.0749026536941528,36.09186553955078,33.88539505004883,0.065115675330162,0.1212597712874412,all wage and salary workers
1973,1875,5.019955158233643,0.0,4.969347953796387,5.032513618469238,-0.0125515135005116,0.0375284776091575,public administration
1974,1885,5.37103271484375,0.0005035815993323922,5.415722370147705,5.358552932739258,0.0106688197702169,0.0324281156063079,public administration
1975,2029,5.708287715911865,0.0005077057285234332,5.707890033721924,5.708399772644043,-8.92962925718166e-05,0.0215063467621803,public administration
1976,1929,5.949952125549316,0.0005760543863289058,6.1822614669799805,5.880368709564209,0.0513390861451625,0.0680719166994094,public administration
1977,2590,6.207608222961426,0.0,6.584305763244629,6.0778326988220215,0.0833311975002288,0.0518831424415111,public administration
1978,2338,6.737610340118408,0.0006980648613534868,7.113538265228272,6.601284027099609,0.0775991827249527,0.052735548466444,public administration
1979,2499,7.499105930328369,0.0034474614076316,7.776387691497803,7.375791072845459,0.0543123595416545,0.0703158900141716,public administration
1980,3444,7.976459503173828,0.005598965100944,8.250726699829102,7.865207672119141,0.0490157455205917,0.0765059515833854,public administration
1981,699,8.389887809753418,0.0040858103893697,8.883460998535156,8.208436012268066,0.0822355151176452,0.0830053389072418,public administration
1983,8475,9.87245750427246,0.0227735433727502,10.018020629882812,9.809218406677246,0.0212863255292177,0.0515011586248874,public administration
1984,8287,10.513418197631836,0.0306212939321994,10.79919147491455,10.397990226745604,0.0385845005512237,0.0561131350696086,public administration
1985,8454,10.928133964538574,0.033361542969942,11.072029113769531,10.869708061218262,0.0186132919043302,0.052732665091753,public administration
1986,8819,11.397598266601564,0.0368647277355194,11.622580528259276,11.30322265625,0.0282537005841732,0.0521223694086074,public administration
1987,8493,11.781238555908203,0.0382042154669761,12.359396934509276,11.530061721801758,0.0719280838966369,0.0606059320271015,public administration
1988,8282,12.457808494567873,0.0531492792069911,13.232730865478516,12.112682342529297,0.092469073832035,0.0830745324492454,public administration
1989,8274,12.839743614196776,0.0023355872835963,13.44367218017578,12.573443412780762,0.0692116469144821,0.0679023042321205,public administration
1990,8675,13.408740043640137,0.0029126566369086,14.364662170410156,12.993486404418944,0.1055279299616813,0.0918582454323768,public administration
1991,8378,14.153417587280272,0.0052619110792875,14.742314338684082,13.88788604736328,0.0615232810378074,0.062642827630043,public administration
1992,8188,14.611001014709473,0.0048386454582214,15.212017059326172,14.335822105407717,0.0611192695796489,0.0637139454483985,public administration
1993,8073,15.34901523590088,0.006527132820338,15.861844062805176,15.10186004638672,0.0503238700330257,0.0791682973504066,public administration
1994,9363,15.430543899536133,0.0074631022289395,16.220672607421875,15.031805992126465,0.0790900737047195,0.0987292379140853,public administration
1995,9446,15.762983322143556,0.008176109753549,16.706708908081055,15.317512512207031,0.0906933397054672,0.0751596316695213,public administration
1996,6468,16.648557662963867,0.0085888486355543,17.561922073364258,16.20528793334961,0.08371552079916,0.0817848145961761,public administration
1997,6455,17.12409782409668,0.0099831614643335,18.21477508544922,16.591934204101562,0.0978090241551399,0.1171237975358963,public administration
1998,6322,17.72260093688965,0.0029859847854822,18.72811508178711,17.20526695251465,0.0885105803608894,0.0947895348072052,public administration
1999,6195,18.515291213989254,0.0024266680702567,19.451005935668945,18.08133125305176,0.0757507681846618,0.1052716970443725,public administration
2000,6029,19.02311897277832,0.0019298627739772,20.06865882873535,18.519336700439453,0.0836597010493278,0.0910432636737823,public administration
2001,6234,20.103464126586918,0.0014616509433835,21.15534782409668,19.589208602905277,0.0799490809440612,0.0954515561461448,public administration
2002,6988,20.663488388061523,0.00142238358967,21.70684242248535,20.15828895568848,0.0768196880817413,0.0704900249838829,public administration
2003,6715,21.537416458129883,0.0041795005090534,22.77793884277344,20.91448974609375,0.0890984758734703,0.0738801285624504,public administration
2004,6739,22.539230346679688,0.00564801460132,24.00885581970215,21.79544258117676,0.1015539467334747,0.055658858269453,public administration
2005,6965,22.841514587402344,0.0052156238816678,24.165382385253903,22.18941116333008,0.0890501886606216,0.0814420655369758,public administration
2006,6882,23.79076766967773,0.0097155515104532,24.87250518798828,23.26803398132324,0.0689560249447822,0.0827733054757118,public administration
2007,7005,24.78317642211914,0.0123007241636514,25.82859992980957,24.27550506591797,0.0639778599143028,0.0661001205444336,public administration
2008,7016,25.85576438903809,0.0143318688496947,26.515846252441406,25.518617630004883,0.0390784740447998,0.0602217204868793,public administration
2009,7036,26.0944938659668,0.0152162369340658,26.9016170501709,25.662628173828125,0.0482798889279365,0.0743682086467742,public administration
2010,6808,26.878366470336918,0.0223010592162609,27.852678298950195,26.40142250061035,0.054968848824501,0.0724247545003891,public administration
2011,6483,27.728796005249023,0.0222803950309753,28.830215454101562,27.164701461791992,0.061311699450016,0.0839903876185417,public administration
2012,6274,28.155118942260746,0.0242505613714456,29.25052261352539,27.61589813232422,0.0591914281249046,0.0604704581201076,public administration
2013,6134,28.699804306030277,0.0249258168041706,29.9184684753418,28.07282257080078,0.065744936466217,0.077328436076641,public administration
2014,6102,29.01883316040039,0.024074550718069,30.213802337646484,28.41017341613769,0.0634853169322013,0.0854170024394989,public administration
2015,5885,30.994335174560547,0.0381842292845249,31.800642013549805,30.588502883911133,0.0396272800862789,0.0585422776639461,public administration
2016,5948,31.17542839050293,0.0348915457725524,32.3662109375,30.60761070251465,0.0574563071131706,0.1059389635920524,public administration
2017,5959,32.22978973388672,0.0383639894425869,32.986751556396484,31.860700607299805,0.0353429429233074,0.0745734348893165,public administration
2018,5860,32.89323425292969,0.044976707547903,33.028743743896484,32.83216094970703,0.0059875068254768,0.0563213229179382,public administration
2019,5536,33.93080139160156,0.0500335469841957,35.476505279541016,33.18979263305664,0.0688980668783187,0.0800933986902237,public administration
2020,5608,36.22751235961914,0.0587785653769969,36.99485397338867,35.863037109375,0.0315594263374805,0.1005913913249969,public administration
2021,5315,37.31881332397461,0.0620172806084156,37.898738861083984,37.05948638916016,0.022646090015769,0.0605071000754833,public administration
2022,5215,39.79831314086914,0.0754985585808754,40.79130935668945,39.39022445678711,0.035569354891777,0.0603540614247322,public administration
1973,32430,3.853046417236328,0.0013336825650185,4.56069803237915,3.62107515335083,0.2594872713088989,0.1825004369020462,private sector: all
1974,30887,4.144071578979492,0.0018667674157768,4.950527191162109,3.892987728118897,0.2716524004936218,0.1834824383258819,private sector: all
1975,30368,4.497367858886719,0.0025619682855904,5.360324382781982,4.254434108734131,0.2599382698535919,0.1994381099939346,private sector: all
1976,30631,4.795811176300049,0.0034959358163177,5.761014938354492,4.528086185455322,0.2722847461700439,0.2139583081007003,private sector: all
1977,37202,5.115315914154053,0.0042902482673525,6.324348449707031,4.778524398803711,0.323494017124176,0.2438263893127441,private sector: all
1978,35875,5.477091312408447,0.0046580717898905,6.780908584594727,5.130338668823242,0.3217272758483886,0.2393136769533157,private sector: all
1979,35546,6.255369186401367,0.005804375745356,7.331808090209961,5.943905830383301,0.2335000485181808,0.1774023473262787,private sector: all
1980,44562,6.790728569030762,0.0078487647697329,7.919718265533447,6.490677356719971,0.2201682180166244,0.1798467934131622,private sector: all
1981,10207,6.859521865844727,0.0087503343820571,8.671733856201172,6.427812576293945,0.3490956425666809,0.2062735557556152,private sector: all
1983,120987,7.877033233642578,0.0181639194488525,9.93441104888916,7.471044540405273,0.3297218382358551,0.2683358192443847,private sector: all
1984,122823,8.163460731506348,0.0227487068623304,10.2203369140625,7.790347099304199,0.3119231760501861,0.2749338746070862,private sector: all
1985,126122,8.539871215820312,0.0265456121414899,10.721746444702148,8.174049377441406,0.3116811513900757,0.270780086517334,private sector: all
1986,130886,8.914862632751465,0.0318633429706096,11.057787895202637,8.568342208862305,0.29053995013237,0.2549947500228882,private sector: all
1987,127542,9.198637962341309,0.0366820581257343,11.364280700683594,8.864681243896484,0.2819728553295135,0.2546493113040924,private sector: all
1988,120798,9.615541458129885,0.0427919216454029,11.847761154174805,9.288471221923828,0.2755340337753296,0.2390530705451965,private sector: all
1989,122988,10.085447311401367,0.0062624434940516,12.592900276184082,9.731022834777832,0.2940983176231384,0.259797066450119,private sector: all
1990,128278,10.52578830718994,0.0076131471432745,12.93771266937256,10.20525360107422,0.2677502334117889,0.2454363107681274,private sector: all
1991,123941,10.938075065612791,0.0089591005817055,13.308915138244627,10.627735137939451,0.2522813975811004,0.2383266389369964,private sector: all
1992,122075,11.217032432556152,0.0095536289736628,13.678024291992188,10.900423049926758,0.2548159062862396,0.237240582704544,private sector: all
1993,118415,11.541264533996582,0.0108774937689304,14.192968368530272,11.211853981018066,0.2658895254135132,0.2516162097454071,private sector: all
1994,139220,12.090254783630373,0.0133972857147455,14.461241722106934,11.803041458129885,0.2252131551504135,0.268942654132843,private sector: all
1995,139323,12.410131454467772,0.0143335135653615,14.75725269317627,12.13919448852539,0.2156698405742645,0.2607436776161194,private sector: all
1996,96785,12.67271900177002,0.0154151273891329,15.538345336914064,12.357205390930176,0.2574319839477539,0.2505097687244415,private sector: all
1997,98951,13.206109046936035,0.0181519128382205,16.223098754882812,12.878159523010254,0.2597373723983764,0.2454428821802139,private sector: all
1998,98742,13.852250099182127,0.0070154685527086,16.827449798583984,13.542203903198242,0.2425931543111801,0.2376700490713119,private sector: all
1999,94565,14.602578163146973,0.0083708884194493,17.65914535522461,14.28789520263672,0.2359514832496643,0.2377440929412841,private sector: all
2000,92870,15.29979419708252,0.0096174823120236,17.98988151550293,15.032808303833008,0.1967079639434814,0.2172839790582656,private sector: all
2001,97146,16.257055282592773,0.0114277256652712,18.873878479003903,15.99918270111084,0.179677665233612,0.2170322984457016,private sector: all
2002,104726,16.72500991821289,0.0128220291808247,19.54955101013184,16.463363647460938,0.1874578893184662,0.2331236600875854,private sector: all
2003,100366,17.1214656829834,0.0134327933192253,20.00517845153809,16.858386993408203,0.1866602897644043,0.2270360589027404,private sector: all
2004,99157,17.542362213134766,0.014527540653944,20.87558937072754,17.254648208618164,0.2098530828952789,0.2266665995121002,private sector: all
2005,100888,18.14026641845703,0.0164030417799949,21.435379028320316,17.860198974609375,0.2001758217811584,0.2180407792329788,private sector: all
2006,100630,18.74442672729492,0.0180709827691316,21.96100425720215,18.4832763671875,0.1881553828716278,0.2032631039619445,private sector: all
2007,100549,19.33690071105957,0.0199565738439559,22.606809616088867,19.06664657592773,0.1856730878353119,0.2151974737644195,private sector: all
2008,99298,20.32325553894043,0.0231559667736291,23.49982261657715,20.05455780029297,0.1717946082353592,0.2076676040887832,private sector: all
2009,96206,20.62747383117676,0.0243632476776838,23.90912628173828,20.361692428588867,0.1742209792137146,0.2003633826971054,private sector: all
2010,91303,20.76376724243164,0.0257563032209873,24.55810165405273,20.471166610717773,0.1996434777975082,0.2186621129512787,private sector: all
2011,89466,21.11973571777344,0.0268656574189662,24.48942375183105,20.86459732055664,0.1737309545278549,0.2011317759752273,private sector: all
2012,91016,21.69328117370605,0.0294162239879369,25.095861434936523,21.444355010986328,0.1702782064676284,0.2037697285413742,private sector: all
2013,88375,22.184890747070316,0.0321256108582019,25.950496673583984,21.90770530700684,0.1845374107360839,0.2048549205064773,private sector: all
2014,87472,22.686973571777344,0.0338102057576179,26.26306915283203,22.423158645629883,0.1712475270032882,0.2107844203710556,private sector: all
2015,83580,23.633071899414062,0.0378451459109783,27.078670501708984,23.38157081604004,0.1581202447414398,0.1895224601030349,private sector: all
2016,84975,24.587900161743164,0.0415192581713199,27.856529235839844,24.352998733520508,0.1438644379377365,0.208357885479927,private sector: all
2017,84038,25.31927299499512,0.0436306037008762,29.317991256713867,25.03070640563965,0.1712810099124908,0.2131422013044357,private sector: all
2018,81594,26.639915466308597,0.0494736991822719,30.306299209594727,26.37768173217773,0.1489371806383133,0.2074559777975082,private sector: all
2019,78799,27.85455894470215,0.0541062615811824,31.468334197998047,27.60340118408203,0.1400165557861328,0.1722822785377502,private sector: all
2020,69844,30.359220504760746,0.0640861690044403,33.07001495361328,30.1698055267334,0.0961295366287231,0.154363676905632,private sector: all
2021,69221,31.76409339904785,0.0697456151247024,34.057430267333984,31.61035919189453,0.0774135813117027,0.1334925442934036,private sector: all
2022,69523,34.06211471557617,0.0798017308115959,35.249202728271484,33.9837532043457,0.0372368954122066,0.1483404636383056,private sector: all
1973,31794,3.882061004638672,0.0013292419025674,4.565688133239746,3.65291428565979,0.2498755156993866,0.1811240017414093,private sector: nonagricultural
1974,30229,4.178374767303467,0.0019076731987297,4.953189849853516,3.9311044216156006,0.2599995732307434,0.1820321828126907,private sector: nonagricultural
1975,29715,4.538825035095215,0.0026199237909168,5.366856575012207,4.300205707550049,0.2480464726686477,0.1978517919778823,private sector: nonagricultural
1976,30008,4.834329605102539,0.0035371661651879,5.764569282531738,4.5702056884765625,0.2613369524478912,0.212260752916336,private sector: nonagricultural
1977,36352,5.155428886413574,0.0043356060050427,6.329619407653809,4.820927619934082,0.3129463791847229,0.2407893538475036,private sector: nonagricultural
1978,35066,5.525192737579346,0.0047581428661942,6.783348560333252,5.182726860046387,0.308837741613388,0.2362990230321884,private sector: nonagricultural
1979,34841,6.294779777526856,0.0059108445420861,7.336897373199463,5.987215995788574,0.2254272103309631,0.1742825955152511,private sector: nonagricultural
1980,43632,6.83548641204834,0.0079897996038198,7.92576789855957,6.540135383605957,0.2118660360574722,0.1767972260713577,private sector: nonagricultural
1981,9972,6.9162373542785645,0.008930823765695,8.674535751342773,6.487050533294678,0.3372079730033874,0.2051466554403305,private sector: nonagricultural
1983,118474,7.942193984985352,0.0184919089078903,9.948004722595217,7.53875732421875,0.3195815086364746,0.2659830749034881,private sector: nonagricultural
1984,120469,8.22854232788086,0.023148400709033,10.230450630187988,7.858502388000488,0.3018321096897125,0.2733775377273559,private sector: nonagricultural
1985,123860,8.605256080627441,0.027000967413187,10.726129531860352,8.24300765991211,0.3012397885322571,0.2686759233474731,private sector: nonagricultural
1986,128604,8.98079776763916,0.0324277691543102,11.060952186584473,8.638569831848145,0.28041473031044,0.2529113888740539,private sector: nonagricultural
1987,125316,9.268218040466309,0.0373061001300811,11.371044158935549,8.938285827636719,0.2721728086471557,0.2520785629749298,private sector: nonagricultural
1988,118596,9.689406394958496,0.0435197651386261,11.855639457702637,9.366414070129396,0.2657607793807983,0.237015888094902,private sector: nonagricultural
1989,120792,10.16139316558838,0.0063678603619337,12.598051071166992,9.81036376953125,0.284157395362854,0.2588839828968048,private sector: nonagricultural
1990,125970,10.605098724365234,0.0077419187873601,12.947413444519045,10.288098335266112,0.2584846019744873,0.2444977462291717,private sector: nonagricultural
1991,121676,11.023066520690918,0.0091139804571866,13.318970680236816,10.716910362243652,0.2427994906902313,0.2370447069406509,private sector: nonagricultural
1992,119931,11.301169395446776,0.0096996612846851,13.697442054748535,10.98777961730957,0.2466069161891937,0.2363686859607696,private sector: nonagricultural
1993,116376,11.625186920166016,0.0110532119870185,14.20733642578125,11.298604011535645,0.257441759109497,0.2511430978775024,private sector: nonagricultural
1994,137126,12.16444969177246,0.0135638136416673,14.477582931518556,11.880050659179688,0.2186465710401535,0.267669677734375,private sector: nonagricultural
1995,137177,12.485000610351564,0.0145454723387956,14.775830268859863,12.216552734375,0.2094926089048385,0.2598074078559875,private sector: nonagricultural
1996,95025,12.75969123840332,0.0156310088932514,15.558905601501465,12.44625473022461,0.2500873506069183,0.2498351633548736,private sector: nonagricultural
1997,97270,13.296429634094238,0.0183661263436079,16.241430282592773,12.971185684204102,0.2521160840988159,0.2450152784585952,private sector: nonagricultural
1998,97047,13.948721885681152,0.0071151861920952,16.84790802001953,13.64156723022461,0.2350419610738754,0.2374151647090912,private sector: nonagricultural
1999,92881,14.700182914733888,0.0084932530298829,17.696048736572266,14.387290000915527,0.2299779057502746,0.2366615235805511,private sector: nonagricultural
2000,91202,15.41224765777588,0.009787774644792,18.0188102722168,15.149682998657228,0.1893852949142456,0.216695636510849,private sector: nonagricultural
2001,95510,16.362462997436523,0.011603221297264,18.901073455810547,16.10859489440918,0.1733533293008804,0.2157292664051056,private sector: nonagricultural
2002,102898,16.832923889160156,0.0129830930382013,19.58331298828125,16.574542999267578,0.1815295964479446,0.2325628399848938,private sector: nonagricultural
2003,99452,17.185880661010742,0.0135492347180843,20.01630401611328,16.925670623779297,0.1826003491878509,0.2271937131881714,private sector: nonagricultural
2004,98262,17.60834503173828,0.0146409180015325,20.894607543945316,17.322914123535156,0.2061831802129745,0.2263991832733154,private sector: nonagricultural
2005,100007,18.204837799072266,0.0165278539061546,21.46587181091309,17.925987243652344,0.1974722295999527,0.218236431479454,private sector: nonagricultural
2006,99739,18.81361961364746,0.0182178728282451,21.99416160583496,18.553939819335938,0.1854173243045807,0.2036121636629104,private sector: nonagricultural
2007,99644,19.41008186340332,0.0201242417097091,22.63342666625977,19.14186286926269,0.1824045926332473,0.2158118486404419,private sector: nonagricultural
2008,98415,20.399980545043945,0.0233420301228761,23.541751861572266,20.132827758789062,0.169321671128273,0.2082834988832473,private sector: nonagricultural
2009,95336,20.70405960083008,0.0245501585304737,23.91889190673828,20.44153594970703,0.1701122671365738,0.2004969269037246,private sector: nonagricultural
2010,90496,20.844913482666016,0.0259638559073209,24.579816818237305,20.5546989440918,0.1958247125148773,0.2194886654615402,private sector: nonagricultural
2011,88583,21.20411491394043,0.02709879912436,24.506555557250977,20.951982498168945,0.1696533113718032,0.2010305225849151,private sector: nonagricultural
2012,90133,21.78379249572754,0.0296511780470609,25.12857818603516,21.53731918334961,0.1667458713054657,0.2044524103403091,private sector: nonagricultural
2013,87593,22.264205932617188,0.0323334857821464,25.970727920532227,21.98927879333496,0.1810631901025772,0.2048759013414383,private sector: nonagricultural
2014,86610,22.778018951416016,0.0340844132006168,26.282752990722656,22.517337799072266,0.1672229319810867,0.2112587094306945,private sector: nonagricultural
2015,82722,23.72826766967773,0.0381446368992328,27.07893180847168,23.481470108032227,0.1532042771577835,0.1905035823583603,private sector: nonagricultural
2016,84078,24.68743896484375,0.0418152138590812,27.88058090209961,24.45597076416016,0.1400316655635833,0.2084377408027649,private sector: nonagricultural
2017,83177,25.41549301147461,0.0439635105431079,29.354427337646484,25.129196166992188,0.1681403219699859,0.2130743861198425,private sector: nonagricultural
2018,80777,26.738740921020508,0.0498472861945629,30.343992233276367,26.47920036315918,0.1459557563066482,0.2075518071651458,private sector: nonagricultural
2019,77935,27.96370506286621,0.0545379929244518,31.50939178466797,27.715303421020508,0.1368950754404068,0.1727834045886993,private sector: nonagricultural
2020,69088,30.498544692993164,0.064663678407669,33.09757614135742,30.31532096862793,0.0917771980166435,0.1543293893337249,private sector: nonagricultural
2021,68499,31.88763236999512,0.0702999457716941,34.15536117553711,31.73513603210449,0.0762632638216018,0.1333968788385391,private sector: nonagricultural
2022,68836,34.192237854003906,0.0803939178586006,35.33926010131836,34.11619567871094,0.0358499661087989,0.1485156267881393,private sector: nonagricultural
1973,2211,5.238397121429443,0.0013179967645555,6.779913902282715,4.223527908325195,0.605272650718689,0.4966059625148773,private sector: construction
1974,1957,5.52082109451294,0.0019641597755253,7.173600196838379,4.499874591827393,0.594177782535553,0.4890959858894348,private sector: construction
1975,1734,5.860315799713135,0.004419604782015,7.674820899963379,4.771523952484131,0.6084632277488708,0.5642867088317871,private sector: construction
1976,1791,6.343095779418945,0.0041666617617011,8.38922119140625,5.197427749633789,0.6141102313995361,0.5460654497146606,private sector: construction
1977,2360,6.685163974761963,0.0043469402007758,9.05561351776123,5.4178466796875,0.6714414358139038,0.5430341362953186,private sector: construction
1978,2341,6.928023338317871,0.0037416578270494,9.446900367736816,5.7254815101623535,0.6499748229980469,0.511474072933197,private sector: construction
1979,2187,7.822991847991943,0.0038343458436429,10.335821151733398,6.494054794311523,0.5915820598602295,0.4332335889339447,private sector: construction
1980,2660,8.381112098693848,0.005879518110305,10.76229476928711,7.206980228424072,0.4933154284954071,0.4446561932563782,private sector: construction
1981,604,8.789341926574707,0.0087224319577217,11.519542694091797,7.341062545776367,0.5691928267478943,0.4204726815223694,private sector: construction
1983,6885,9.448430061340332,0.0138518074527382,13.765724182128906,7.846434593200684,0.7543922662734985,0.5560191869735718,private sector: construction
1984,7153,9.579358100891112,0.018364205956459,14.423823356628418,8.132736206054686,0.7735511064529419,0.5858258605003357,private sector: construction
1985,7409,9.896292686462402,0.0197740495204925,14.875726699829102,8.472306251525879,0.7558060884475708,0.5701114535331726,private sector: construction
1986,7768,10.215777397155762,0.0201159883290529,15.190900802612305,8.785282135009766,0.7291306853294373,0.5075066089630127,private sector: construction
1987,7559,10.52153778076172,0.02488031424582,15.61697769165039,9.169679641723633,0.7031105160713196,0.5081824660301208,private sector: construction
1988,7205,11.033170700073242,0.033431876450777,16.053937911987305,9.715137481689451,0.652466356754303,0.459177702665329,private sector: construction
1989,7259,11.5057373046875,0.0035218354314565,16.46906852722168,10.14565372467041,0.623263418674469,0.4694238007068634,private sector: construction
1990,7369,11.944936752319336,0.0047951540909707,17.014976501464844,10.65931224822998,0.5962546467781067,0.4444514513015747,private sector: construction
1991,6533,12.10412883758545,0.0039263381622731,17.3133544921875,10.752586364746094,0.6101571917533875,0.4590588510036468,private sector: construction
1992,6197,12.357531547546388,0.003330236999318,17.969139099121094,10.9563627243042,0.6400642991065979,0.4376459419727325,private sector: construction
1993,6186,12.538503646850586,0.0033272381406277,17.905241012573242,11.23838710784912,0.5932216048240662,0.424555093050003,private sector: construction
1994,7355,12.820233345031738,0.0049506314098834,17.625900268554688,11.702622413635254,0.5061495900154114,0.4664013385772705,private sector: construction
1995,7590,13.16048526763916,0.0054143159650266,18.31598854064941,12.043743133544922,0.5207887291908264,0.5055288076400757,private sector: construction
1996,5411,13.75231647491455,0.0061083203181624,19.689468383789062,12.414505004882812,0.5860050916671753,0.4495338797569275,private sector: construction
1997,5618,14.078295707702637,0.0046137156896293,20.22506523132324,12.664297103881836,0.5970144271850586,0.4761657118797302,private sector: construction
1998,5677,14.720744132995604,0.0020769969560205,20.962739944458008,13.33509349822998,0.5719980001449585,0.4314132928848266,private sector: construction
1999,5558,15.301761627197266,0.0020169725175946,21.54258155822754,13.851194381713867,0.5552869439125061,0.4455398321151733,private sector: construction
2000,5774,15.814019203186035,0.0030347490683197,22.238405227661133,14.350770950317385,0.5496314167976379,0.4075186848640442,private sector: construction
2001,6302,16.827856063842773,0.0042311907745897,23.495990753173828,15.31973648071289,0.5337072610855103,0.4188753664493561,private sector: construction
2002,6733,17.047006607055664,0.0063114324584603,23.41845321655273,15.715606689453123,0.4901399314403534,0.4461753070354461,private sector: construction
2003,6701,17.350032806396484,0.0060429680161178,24.09795379638672,16.014299392700195,0.5047772526741028,0.4411733746528625,private sector: construction
2004,6924,17.400615692138672,0.0056392643600702,25.475318908691406,16.02631950378418,0.5895925760269165,0.4444316029548645,private sector: construction
2005,7349,17.59265899658203,0.0077493460848927,25.612913131713867,16.376232147216797,0.5640296936035156,0.4060535728931427,private sector: construction
2006,7501,18.387371063232425,0.0083137154579162,27.004535675048828,17.095932006835938,0.5795884132385254,0.4167562127113342,private sector: construction
2007,7520,18.97795295715332,0.0099305948242545,27.429092407226562,17.56707000732422,0.5613925457000732,0.4319115281105041,private sector: construction
2008,6676,20.55841445922852,0.0122399646788835,28.551891326904297,19.035011291503903,0.4999671280384063,0.4215570092201233,private sector: construction
2009,5786,20.976009368896484,0.0111349150538444,29.690502166748047,19.469318389892575,0.5249893069267273,0.4445468485355377,private sector: construction
2010,5126,20.93607521057129,0.0138900084421038,30.528133392333984,19.456205368041992,0.5690692663192749,0.4538171589374542,private sector: construction
2011,5085,21.32839584350586,0.0151030169799923,30.466917037963867,19.80677604675293,0.5382067561149597,0.4865385293960571,private sector: construction
2012,5010,21.76651763916016,0.0149273294955492,30.42619514465332,20.39703941345215,0.4916966259479522,0.4600037932395935,private sector: construction
2013,5015,21.871307373046875,0.0164407454431056,31.092912673950195,20.30879020690918,0.5310076475143433,0.4473845064640045,private sector: construction
2014,5206,22.297191619873047,0.0184792894870042,32.298614501953125,20.659814834594727,0.5633544921875,0.4793775677680969,private sector: construction
2015,4955,23.01911163330078,0.0195283833891153,31.48014068603516,21.726621627807617,0.44892019033432,0.4023972749710083,private sector: construction
2016,5216,23.979297637939453,0.0226517580449581,34.33788299560547,22.2190055847168,0.545428454875946,0.4973768293857574,private sector: construction
2017,5308,24.82833480834961,0.023993719369173,33.703941345214844,23.226463317871094,0.4511008858680725,0.4598443806171417,private sector: construction
